client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
4,0,56,1765575870161.0,1765575870180.0,0.0,0.0,146.93912269995036,19.0,1.0
1,0,61,1765575870183.0,1765575870187.0,0.0,0.0,145.09438456659902,4.0,15.0
2,0,61,1765575870183.0,1765575870189.0,0.0,0.0,148.67604140695846,6.0,2.0
3,0,59,1765575870183.0,1765575870192.0,0.0,0.0,150.45191056898634,9.0,3.0
4,0,57,1765575870183.0,1765575870194.0,50.0,0.0,149.44944031196698,11.0,2.0
1,0,62,1765575870185.0,1765575870197.0,0.0,0.0,143.41493623836047,12.0,1.0
2,0,62,1765575870185.0,1765575870202.0,0.0,0.0,146.22674197412803,17.0,5.0
3,0,60,1765575870185.0,1765575870204.0,0.0,0.0,147.88499096091357,19.0,2.0
4,0,58,1765575870185.0,1765575870206.0,0.0,0.0,146.88406480696838,21.0,2.0
1,0,63,1765575870208.0,1765575870210.0,50.0,0.0,143.2823481909759,2.0,19.0
2,0,63,1765575870208.0,1765575870214.0,0.0,0.0,148.72995195212067,6.0,4.0
3,0,61,1765575870208.0,1765575870216.0,0.0,0.0,150.52626164343036,8.0,2.0
4,0,59,1765575870208.0,1765575870218.0,0.0,0.0,149.6108989616573,10.0,2.0
1,0,64,1765575870212.0,1765575870222.0,0.0,0.0,143.51547272663674,10.0,0.0
2,0,64,1765575870212.0,1765575870224.0,0.0,0.0,146.89294864817208,12.0,2.0
3,0,62,1765575870212.0,1765575870226.0,0.0,0.0,148.48101793575614,14.0,2.0
4,0,60,1765575870212.0,1765575870235.0,0.0,0.0,146.08013652560328,23.0,9.0
1,0,65,1765575870237.0,1765575870242.0,0.0,0.0,144.48675905457694,5.0,18.0
2,0,65,1765575870237.0,1765575870244.0,0.0,0.0,147.79614890031692,7.0,2.0
3,0,63,1765575870237.0,1765575870247.0,0.0,0.0,149.24766910065355,10.0,3.0
4,0,61,1765575870237.0,1765575870253.0,0.0,0.0,147.49143845373325,16.0,6.0
1,0,66,1765575870239.0,1765575870258.0,0.0,0.0,141.80843752790236,19.0,3.0
2,0,66,1765575870239.0,1765575870260.0,0.0,0.0,144.97389659316076,21.0,2.0
3,0,64,1765575870239.0,1765575870262.0,0.0,0.0,146.49874156763093,23.0,2.0
4,0,62,1765575870239.0,1765575870265.0,0.0,0.0,145.35887337533555,26.0,3.0
1,0,67,1765575870267.0,1765575870271.0,0.0,0.0,143.87740679871393,4.0,22.0
2,0,67,1765575870267.0,1765575870273.0,0.0,0.0,147.10764269337005,6.0,2.0
3,0,65,1765575870267.0,1765575870275.0,0.0,0.0,148.782641366573,8.0,2.0
4,0,63,1765575870267.0,1765575870276.0,0.0,0.0,147.93102361786444,9.0,1.0
1,0,68,1765575870269.0,1765575870279.0,0.0,0.0,142.59571284332722,10.0,1.0
2,0,68,1765575870269.0,1765575870282.0,0.0,0.0,145.60174828894907,13.0,3.0
3,0,66,1765575870269.0,1765575870284.0,0.0,0.0,147.01733687238516,15.0,2.0
4,0,64,1765575870269.0,1765575870286.0,0.0,0.0,146.09723651919182,17.0,2.0
1,0,69,1765575870288.0,1765575870292.0,0.0,0.0,144.73027188411527,4.0,13.0
2,0,69,1765575870288.0,1765575870294.0,0.0,0.0,147.87868041284628,6.0,2.0
3,0,67,1765575870288.0,1765575870296.0,0.0,0.0,149.50211255667918,8.0,2.0
4,0,65,1765575870288.0,1765575870298.0,33.3,0.0,148.42737688919178,10.0,2.0
1,0,70,1765575870289.0,1765575870302.0,0.0,0.0,143.16327142494814,13.0,3.0
2,0,70,1765575870289.0,1765575870304.0,50.0,0.0,146.20859869987245,15.0,2.0
3,0,68,1765575870289.0,1765575870305.0,0.0,0.0,147.7904647668306,16.0,1.0
4,0,66,1765575870289.0,1765575870307.0,0.0,0.0,146.94940843766446,18.0,2.0
1,0,71,1765575870308.0,1765575870313.0,0.0,0.0,145.5109022821198,5.0,13.0
2,0,71,1765575870308.0,1765575870315.0,0.0,0.0,148.60042202620957,7.0,2.0
3,0,69,1765575870308.0,1765575870316.0,0.0,0.0,150.2073442027643,8.0,1.0
4,0,67,1765575870308.0,1765575870318.0,0.0,0.0,149.40559541225463,10.0,2.0
1,0,72,1765575870310.0,1765575870321.0,0.0,0.0,144.18583781299296,11.0,1.0
2,0,72,1765575870310.0,1765575870323.0,0.0,0.0,147.2392388261345,13.0,2.0
3,0,70,1765575870310.0,1765575870324.0,0.0,0.0,148.8149097837892,14.0,1.0
4,0,68,1765575870310.0,1765575870326.0,0.0,0.0,148.01846450210428,16.0,2.0
1,0,73,1765575870328.0,1765575870333.0,0.0,0.0,146.28689155064902,5.0,11.0
2,0,73,1765575870328.0,1765575870335.0,0.0,0.0,149.2839416479055,7.0,2.0
3,0,71,1765575870329.0,1765575870337.0,0.0,0.0,150.8899080461021,8.0,1.0
4,0,69,1765575870329.0,1765575870339.0,0.0,0.0,150.1519898875835,10.0,2.0
1,0,74,1765575870330.0,1765575870341.0,0.0,0.0,145.06596082390294,11.0,1.0
2,0,74,1765575870330.0,1765575870343.0,0.0,0.0,148.09372577424548,13.0,2.0
3,0,72,1765575870330.0,1765575870344.0,0.0,0.0,149.67650668714813,14.0,1.0
4,0,70,1765575870330.0,1765575870347.0,0.0,0.0,148.6958643583054,17.0,3.0
1,0,75,1765575870358.0,1765575870363.0,0.0,0.0,145.6323620006161,5.0,12.0
2,0,75,1765575870359.0,1765575870365.0,0.0,0.0,148.5286134831062,6.0,1.0
3,0,73,1765575870359.0,1765575870367.0,0.0,0.0,149.99561027321386,8.0,2.0
