client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,cpu_percent,perceived_position_error,bandwidth_per_client_kbps,latency_ms,jitter_ms
3,0,45,1765575982424.0,1765575982610.0,0.0,0.0,50.62516923004231,186.0,14.0
3,0,42,1765575982400.0,1765575982612.0,50.0,0.0,50.56271948667264,212.0,26.0
3,0,44,1765575982422.0,1765575982616.0,0.0,0.0,51.52977040083055,194.0,18.0
4,0,41,1765575982400.0,1765575982618.0,0.0,0.0,49.6694571816693,218.0,24.0
3,0,43,1765575982404.0,1765575982620.0,0.0,0.0,51.399159444946854,216.0,2.0
2,0,46,1765575982445.0,1765575982674.0,4.8,0.0,50.60284661365199,229.0,13.0
4,0,43,1765575982487.0,1765575982676.0,50.0,0.0,50.14559097606009,189.0,40.0
4,0,44,1765575982502.0,1765575982678.0,0.0,0.0,50.08135090267317,176.0,13.0
3,0,46,1765575982502.0,1765575982684.0,0.0,0.0,52.714364877396626,182.0,6.0
2,0,47,1765575982487.0,1765575982687.0,50.0,0.0,51.25170863780452,200.0,18.0
1,0,47,1765575982502.0,1765575982689.0,100.0,0.0,47.525907127986684,187.0,13.0
1,0,46,1765575982487.0,1765575982694.0,0.0,0.0,47.40533347844609,207.0,20.0
1,0,48,1765575982510.0,1765575982704.0,0.0,0.0,48.09233282519939,194.0,13.0
4,0,46,1765575982526.0,1765575982717.0,0.0,0.0,51.07604616729857,191.0,3.0
3,0,47,1765575982526.0,1765575982734.0,37.5,0.0,52.26097880549595,208.0,17.0
4,0,45,1765575982510.0,1765575982736.0,0.0,0.0,50.533117013563924,226.0,18.0
1,0,49,1765575982526.0,1765575982746.0,25.0,0.0,48.00889065331511,220.0,6.0
2,0,48,1765575982566.0,1765575982768.0,28.6,0.0,50.04625716439801,202.0,18.0
2,0,49,1765575982602.0,1765575982776.0,25.0,0.0,50.812949840437945,174.0,28.0
3,0,48,1765575982614.0,1765575982803.0,0.0,0.0,51.35197890231056,189.0,15.0
3,0,49,1765575982628.0,1765575982809.0,0.0,0.0,52.15304441901717,181.0,8.0
1,0,50,1765575982602.0,1765575982825.0,14.3,0.0,47.96477773488068,223.0,42.0
2,0,51,1765575982628.0,1765575982827.0,0.0,0.0,50.42662314886751,199.0,24.0
3,0,50,1765575982638.0,1765575982829.0,0.0,0.0,51.60823640452247,191.0,8.0
4,0,47,1765575982628.0,1765575982834.0,33.3,0.0,49.873785755899284,206.0,15.0
1,0,51,1765575982614.0,1765575982838.0,0.0,0.0,47.68635138469482,224.0,18.0
2,0,50,1765575982614.0,1765575982842.0,0.0,0.0,50.0725063672263,228.0,4.0
4,0,48,1765575982639.0,1765575982850.0,0.0,0.0,50.44718416305308,211.0,17.0
3,0,51,1765575982660.0,1765575982870.0,0.0,0.0,52.42743864344827,210.0,1.0
4,0,50,1765575982682.0,1765575982893.0,11.1,0.0,49.341310780306095,211.0,1.0
4,0,49,1765575982679.0,1765575982908.0,0.0,0.0,49.88426052689599,229.0,18.0
1,0,52,1765575982697.0,1765575982914.0,0.0,0.0,47.718780554226555,217.0,12.0
2,0,53,1765575982697.0,1765575982921.0,0.0,0.0,49.9372588449092,224.0,7.0
2,0,52,1765575982679.0,1765575982924.0,0.0,0.0,49.86579319235897,245.0,21.0
3,0,52,1765575982697.0,1765575982937.0,28.6,0.0,51.6220630947905,240.0,5.0
1,0,54,1765575982748.0,1765575982942.0,0.0,0.0,47.945377225590285,194.0,46.0
1,0,53,1765575982723.0,1765575982946.0,0.0,0.0,47.87679172976662,223.0,29.0
1,0,55,1765575982750.0,1765575982959.0,0.0,0.0,49.24288056634168,209.0,14.0
3,0,53,1765575982748.0,1765575982971.0,0.0,0.0,51.661736410340595,223.0,14.0
4,0,51,1765575982748.0,1765575982978.0,0.0,0.0,50.00911127731699,230.0,7.0
2,0,54,1765575982772.0,1765575982980.0,0.0,0.0,50.28941575771342,208.0,22.0
4,0,52,1765575982750.0,1765575982984.0,0.0,0.0,49.84744484737299,234.0,26.0
2,0,55,1765575982787.0,1765575982988.0,50.0,0.0,50.1207129783852,201.0,33.0
3,0,54,1765575982807.0,1765575983002.0,0.0,0.0,51.77227781583192,195.0,6.0
3,0,56,1765575982848.0,1765575983008.0,0.0,0.0,51.636265199022716,160.0,35.0
4,0,53,1765575982840.0,1765575983012.0,0.0,0.0,50.959601050944464,172.0,12.0
1,0,56,1765575982840.0,1765575983028.0,0.0,0.0,48.58777548377953,188.0,16.0
2,0,56,1765575982848.0,1765575983045.0,14.3,0.0,50.49432121620404,197.0,9.0
3,0,55,1765575982840.0,1765575983057.0,0.0,0.0,51.31873369353924,217.0,20.0
1,0,57,1765575982848.0,1765575983060.0,0.0,0.0,48.70636072205665,212.0,5.0
4,0,55,1765575982911.0,1765575983101.0,0.0,0.0,49.734937327563294,190.0,22.0
4,0,54,1765575982904.0,1765575983110.0,0.0,0.0,49.53254216936568,206.0,16.0
2,0,57,1765575982904.0,1765575983112.0,50.0,0.0,49.83278010129296,208.0,2.0
4,0,56,1765575982912.0,1765575983114.0,0.0,0.0,49.435555840288046,202.0,6.0
2,0,58,1765575982928.0,1765575983120.0,0.0,0.0,50.46761981066293,192.0,10.0
1,0,58,1765575982919.0,1765575983122.0,0.0,0.0,48.221996590342634,203.0,11.0
3,0,58,1765575982940.0,1765575983134.0,0.0,0.0,51.222559684242725,194.0,9.0
1,0,59,1765575982955.0,1765575983138.0,0.0,0.0,48.67408685315516,183.0,11.0
2,0,59,1765575982940.0,1765575983140.0,0.0,0.0,50.839586506280085,200.0,17.0
3,0,57,1765575982904.0,1765575983141.0,0.0,0.0,51.04499179125954,237.0,37.0
1,0,60,1765575982958.0,1765575983143.0,0.0,0.0,48.57553945641321,185.0,52.0
3,0,59,1765575982976.0,1765575983171.0,0.0,0.0,52.00873566267476,195.0,10.0
4,0,58,1765575982991.0,1765575983173.0,0.0,0.0,50.616918096499944,182.0,13.0
2,0,61,1765575982991.0,1765575983178.0,0.0,0.0,50.810829404212576,187.0,5.0
1,0,61,1765575982976.0,1765575983197.0,0.0,0.0,49.014381242280486,221.0,34.0
2,0,60,1765575982990.0,1765575983200.0,0.0,0.0,50.32773624673319,210.0,11.0
4,0,57,1765575982990.0,1765575983211.0,0.0,0.0,49.78071260202163,221.0,11.0
4,0,59,1765575983014.0,1765575983227.0,0.0,0.0,51.03411046198673,213.0,8.0
3,0,60,1765575983014.0,1765575983229.0,0.0,0.0,51.507701349164506,215.0,2.0
1,0,62,1765575983037.0,1765575983240.0,20.0,0.0,48.911825448718126,203.0,12.0
2,0,62,1765575983062.0,1765575983253.0,0.0,0.0,50.77157582566883,191.0,12.0
1,0,63,1765575983062.0,1765575983260.0,0.0,0.0,49.265259289890516,198.0,7.0
3,0,61,1765575983062.0,1765575983262.0,0.0,0.0,51.58606837050228,200.0,2.0
3,0,62,1765575983069.0,1765575983283.0,0.0,0.0,51.9076892625165,214.0,14.0
2,0,64,1765575983132.0,1765575983305.0,11.1,0.0,50.44706575151604,173.0,41.0
4,0,60,1765575983115.0,1765575983318.0,0.0,0.0,49.87774214144198,203.0,30.0
1,0,64,1765575983132.0,1765575983326.0,0.0,0.0,48.72911475004453,194.0,9.0
2,0,63,1765575983115.0,1765575983336.0,0.0,0.0,49.83038960676002,221.0,27.0
4,0,61,1765575983132.0,1765575983337.0,0.0,0.0,50.250348466806365,205.0,16.0
2,0,65,1765575983151.0,1765575983339.0,0.0,0.0,49.76302545165836,188.0,17.0
1,0,65,1765575983151.0,1765575983348.0,20.0,0.0,49.015051542679636,197.0,9.0
1,0,66,1765575983163.0,1765575983351.0,0.0,0.0,48.956820710789984,188.0,9.0
4,0,62,1765575983135.0,1765575983358.0,0.0,0.0,50.583211353281065,223.0,35.0
3,0,65,1765575983182.0,1765575983363.0,0.0,0.0,50.96872438464306,181.0,42.0
3,0,64,1765575983163.0,1765575983367.0,0.0,0.0,50.8845152214371,204.0,23.0
3,0,63,1765575983151.0,1765575983373.0,0.0,0.0,50.76380412688947,222.0,18.0
1,0,67,1765575983222.0,1765575983422.0,0.0,0.0,49.052729183657064,200.0,22.0
4,0,65,1765575983233.0,1765575983428.0,33.3,0.0,49.917734915954256,195.0,5.0
3,0,66,1765575983233.0,1765575983430.0,0.0,0.0,51.82289906260656,197.0,2.0
2,0,66,1765575983222.0,1765575983433.0,0.0,0.0,50.09791511188458,211.0,14.0
4,0,64,1765575983226.0,1765575983437.0,0.0,0.0,49.73744162968619,211.0,0.0
4,0,63,1765575983222.0,1765575983438.0,0.0,0.0,49.70556371599876,216.0,5.0
2,0,67,1765575983226.0,1765575983445.0,25.0,0.0,50.579287299612545,219.0,3.0
1,0,68,1765575983249.0,1765575983449.0,0.0,0.0,49.25422181562805,200.0,19.0
3,0,67,1765575983273.0,1765575983472.0,0.0,0.0,51.69792735479203,199.0,1.0
1,0,69,1765575983273.0,1765575983481.0,0.0,0.0,49.35437588357019,208.0,9.0
3,0,68,1765575983286.0,1765575983489.0,0.0,0.0,52.07678419489701,203.0,5.0
2,0,68,1765575983273.0,1765575983496.0,0.0,0.0,50.30698074141022,223.0,20.0
4,0,66,1765575983327.0,1765575983521.0,0.0,0.0,50.27451268372,194.0,29.0
2,0,69,1765575983343.0,1765575983533.0,20.0,0.0,50.31313106233956,190.0,4.0
1,0,70,1765575983327.0,1765575983535.0,0.0,0.0,49.06096335268213,208.0,18.0
1,0,71,1765575983357.0,1765575983547.0,0.0,0.0,49.50442890787563,190.0,18.0
1,0,72,1765575983361.0,1765575983557.0,0.0,0.0,49.996356700173656,196.0,6.0
3,0,70,1765575983376.0,1765575983565.0,20.0,0.0,51.28324139394894,189.0,7.0
2,0,71,1765575983361.0,1765575983573.0,0.0,0.0,50.25995352580073,212.0,23.0
4,0,68,1765575983361.0,1765575983575.0,0.0,0.0,49.945306894611235,214.0,2.0
4,0,67,1765575983343.0,1765575983577.0,0.0,0.0,49.89717369571247,234.0,20.0
